user_id,year,game_id,recommend,sentiment_analysis
CCViBritannia,0,417860,True,0
CCViBritannia,2014,209160,False,2
CCViBritannia,0,220,True,0
CCViBritannia,2015,333930,True,2
CCViBritannia,0,400,True,1
76561198011832401,2014,219890,True,2
76561198011832401,2014,107600,True,2
dexakatom,2014,440,True,2
76561198087039124,2014,45100,True,2
HailAmeixing,2014,730,True,1
HailAmeixing,2012,209870,True,1
HailAmeixing,2015,209160,True,1
HailAmeixing,2015,107410,True,1
HailAmeixing,2014,226700,False,0
76561198090194644,2014,250400,True,1
76561198012741239,2015,346110,True,0
Not_So_Drunk,2014,221910,True,2
notsurodovahbear,0,322330,True,2
76561198001296435,0,359550,True,0
76561198001296435,0,383870,True,2
76561198001296435,0,322500,True,2
76561198001296435,0,237930,True,2
76561198001296435,0,209060,True,2
Noxinator,2014,243870,True,0
Noxinator,2015,239140,True,2
Noxinator,2014,301520,True,1
Noxinator,2014,570,True,0
Noxinator,2014,221100,True,0
manaff,2014,4000,True,2
76561198041562431,2015,225540,False,2
76561198041562431,0,730,True,2
76561197993725260,2014,202130,False,0
76561197993725260,2014,203160,True,2
76561198065634162,2014,206210,True,1
76561198065634162,2014,203140,True,2
76561198065634162,2014,219890,True,2
76561198065634162,2013,440,True,2
76561198065634162,2013,211820,True,1
76561198065634162,2013,105600,True,0
sporelife,2013,440,True,1
sporelife,0,394230,True,2
sporelife,2015,346110,True,1
sporelife,2015,358150,True,2
sporelife,2014,301520,False,0
sporelife,2013,72850,True,2
SmithRamone,2014,304930,True,2
SmithRamone,2014,200210,True,1
76561198037042375,0,51100,True,1
76561198037042375,2015,440,True,1
76561198037042375,2014,224540,True,1
76561198057093397,2014,248820,True,2
briggsy195,2014,242860,True,2
briggsy195,0,394360,True,2
76561198069544176,2013,105600,True,2
76561198073347121,0,329130,True,2
pezz_yakent,2014,440,True,2
76561198081997185,0,730,True,1
76561198017615981,2014,244850,True,1
76561198243634570,0,222880,True,2
god-damn,0,207350,True,2
TheOi9k,2015,331220,True,2
76561198045604407,2014,440,True,2
76561198086560332,2013,440,True,1
olismeister,0,311210,False,2
olismeister,0,304930,True,2
olismeister,2015,346900,True,2
olismeister,2015,212680,True,1
olismeister,2014,339120,True,2
76561198016006736,2014,242920,True,2
OmniO_Overide,0,290080,True,2
OmniO_Overide,2013,440,True,2
omzo,2015,8930,True,1
omzo,0,322500,True,2
omzo,2015,203770,True,2
omzo,2013,227100,True,0
76561198055688142,2015,221640,True,2
76561198043559223,2014,273390,True,0
OperationNovember,0,242760,True,2
erenberry,2014,33930,True,2
CF6A32,2015,218620,False,2
OfamosoJOTACE,2015,440,True,2
OfamosoJOTACE,2015,4000,True,0
76561198098346223,0,113400,False,0
76561198098346223,2014,253710,True,2
76561198098346223,0,1840,True,2
lp-orth,2013,440,True,1
TGU-Leader,2015,730,False,2
GuiCreed368,2014,241560,True,1
GuiCreed368,2014,107410,True,1
Opchilly,2014,263540,True,2
76561198068439794,2014,227300,True,2
76561198068439794,2015,247020,False,1
PootisPoot,2014,206210,True,2
PootisPoot,2014,208090,True,0
76561198062017158,2015,35450,True,2
OzaurisYT,0,391540,True,2
OzaurisYT,2014,248570,True,1
PiozZ,2013,220440,True,0
PiozZ,2013,50130,True,0
PiozZ,2013,240,True,0
PiozZ,2013,203160,True,1
76561198070090079,0,413150,True,2
wowokaykthxbai,2015,250900,True,0
Saygoodbyetoyourheadwanker,2015,440,True,1
KTP619,2015,351640,True,1
KTP619,2015,222880,True,1
cjslattery,2013,224260,True,0
cjslattery,2015,209650,True,2
polandismycountry,2014,730,True,1
76561198107406338,0,381210,True,1
76561198084622842,2015,730,True,1
76561198084622842,2015,72850,False,0
76561198084622842,0,378120,True,2
76561198084622842,2015,209870,False,2
76561198084622842,2015,252950,False,1
76561198084622842,2015,570,True,1
76561198084622842,2015,226700,False,2
76561198084622842,2014,214950,True,1
76561198084622842,2014,207230,False,0
76561198028482615,2015,214950,True,1
76561198058473246,2014,244850,True,1
76561198058473246,2014,218620,True,1
76561198058473246,2014,253710,False,0
76561198058473246,2013,221100,True,2
76561198107111601,2014,440,True,0
Strider95,0,379980,True,2
Strider95,0,374320,True,1
Strider95,0,311310,True,1
76561197996458179,0,570,True,1
Dm_Dude,2014,200260,True,2
PandaCorn666,2014,270570,True,2
PandaCorn666,2013,218130,True,1
PandaCorn666,2013,1670,False,2
PandaCorn666,2015,360480,True,2
PandaCorn666,2015,42160,False,1
Panx2,2015,252950,True,2
Panx2,2015,440,True,2
76561198057471883,2015,105600,True,0
76561198057471883,2015,322330,True,1
76561198069603865,2014,221100,True,2
76561198069603865,2014,252490,True,1
FireArmPlays,0,359050,True,2
FireArmPlays,2015,265630,True,0
76561198079333493,0,730,True,2
76561198061757134,2015,242760,True,2
76561198053860761,2014,570,True,2
76561198053860761,0,275850,False,1
76561198121840547,2014,222880,True,1
76561197970724420,2011,35700,True,2
76561197970724420,2011,17710,True,1
76561197970724420,2011,28050,True,1
76561197970724420,2011,440,True,2
Fuffy,2014,730,True,2
Fuffy,2014,440,True,1
76561198060388536,2015,224260,True,1
76561198060388536,2015,304930,True,1
76561198060388536,2015,24240,True,1
76561198097071063,2014,440,True,2
76561198097071063,2015,730,True,2
76561198097071063,2014,222880,True,2
76561198097071063,2014,4000,True,2
76561198097071063,2013,1250,True,1
zenrosmc,2013,8870,True,2
zenrosmc,2013,620,True,1
Thekiller4000,2014,200510,True,2
76561198026256686,2013,12470,False,0
Greendove,2015,730,False,2
Greendove,2014,273110,False,2
Greendove,2014,247020,True,2
Greendove,2015,343780,True,2
Greendove,2014,236430,True,2
Mediev,2014,570,True,1
Mediev,2015,271860,True,1
King_Walrus,2014,239220,True,2
King_Walrus,0,383870,True,2
76561198091703171,2015,4000,True,1
76561198086160648,2014,218620,True,0
76561198086160648,2014,219640,True,2
76561198086160648,2014,264140,True,2
Pedacker,2014,253690,True,2
Pedacker,2014,264200,True,2
Pedacker,2013,208090,True,2
Pedacker,2014,24200,True,2
Pedacker,2014,204360,True,2
76561198093337643,2014,550,True,1
pedrocarrasco,2015,730,True,1
kruger287,2014,212500,True,1
Pelsworth,2011,33460,False,2
penetrator500,2015,730,True,1
76561198048992856,2014,319510,True,0
76561198048992856,2015,319630,True,1
76561198048992856,0,730,True,2
76561198048992856,0,322170,True,1
76561198048992856,0,440,True,1
76561198048992856,2015,243870,False,1
PenguinKnightPE,2013,570,True,1
76561198075913639,2013,220260,True,2
76561198064343153,2014,1250,False,0
76561198064343153,2012,48700,True,2
76561198064343153,2012,201790,True,2
UncleTobsy,2015,730,True,2
UncleTobsy,2015,212160,True,1
UncleTobsy,2015,550,True,1
UncleTobsy,2015,4000,True,2
UncleTobsy,2015,240,True,1
UncleTobsy,2015,440,True,2
tihoyzaza,2014,218620,True,1
76561198083347489,0,730,True,2
76561198083347489,2015,252490,True,1
76561198083347489,0,730,True,2
76561198083347489,2015,252490,True,1
76561198095444964,2013,4000,True,1
76561198076018776,2015,250600,True,1
76561198076018776,2014,440,True,1
76561198076018776,2015,386510,False,1
sisgeo,2015,393420,True,1
sisgeo,2015,51100,True,2
sisgeo,2014,252490,True,0
PerturbedKoala,2015,301520,True,1
Karetchi,0,275850,False,2
Karetchi,2014,50300,True,0
Karetchi,0,379720,True,2
Karetchi,0,208650,True,2
Karetchi,2015,250600,True,0
Karetchi,2014,260230,True,0
Karetchi,2014,265930,True,2
Karetchi,2014,17470,True,2
76561198068217106,2015,238460,True,0
76561198068217106,2014,440,True,2
76561198068217106,2014,231430,True,2
76561198068217106,2014,227940,True,0
76561198068217106,2015,301640,True,0
76561198068217106,2015,70000,True,1
exaqt,0,275850,False,0
76561198067777635,2015,262060,True,0
76561198067777635,2015,232090,True,1
76561198067777635,0,205100,True,2
76561198067777635,2015,730,True,2
pf12351,2013,218620,True,2
pf12351,2011,4000,True,2
pf12351,2014,239820,True,0
pf12351,2014,33440,True,2
pf12351,2014,236390,True,2
pf12351,2014,440,True,1
pf12351,2013,8340,True,2
pf12351,2012,1840,True,0
pf12351,2011,400,True,0
10051997,2014,252490,True,2
10051997,2014,219740,True,0
10051997,2014,218620,True,0
10051997,2014,730,True,1
10051997,2014,570,True,1
10051997,2014,236090,True,1
10051997,2012,440,True,2
bigdicmatt,0,39210,True,2
bigdicmatt,0,379720,True,0
5975,2014,265930,True,1
76561198076437311,2015,209650,False,2
fatpeter420,0,252490,True,1
76561198085759352,0,333930,False,2
76561198085759352,2013,4000,True,2
76561198064324096,0,286160,True,0
76561198077351278,2015,570,True,2
76561198077111628,0,242130,False,0
76561198077111628,2014,254440,False,0
ItzJimmeh,0,730,True,2
ItzJimmeh,2015,4000,True,2
ItzJimmeh,2015,273110,True,2
76561198085092904,0,437220,True,0
lPH03N1Xl,2015,730,True,2
76561198045459907,2014,253710,False,2
76561198045459907,2014,570,True,2
76561198045459907,2014,224260,False,0
phrostb,2014,300040,True,2
phrostb,0,449680,False,0
phrostb,2015,387240,True,2
phrostb,2014,207750,True,2
phrostb,0,292030,True,1
phrostb,2014,620,True,2
phrostb,2014,238210,True,2
phrostb,2014,70,True,1
phrostb,2013,45760,True,2
Phyztastic,2014,730,True,2
BusTurBrown,2013,730,True,1
76561197979086508,2014,256190,False,0
76561197979086508,0,17410,False,1
76561197979086508,2015,319630,True,2
76561197979086508,2014,261030,True,2
76561197978096694,0,236390,False,0
PigdogGetSome,2015,377160,True,1
PigdogGetSome,2015,232090,True,1
PigdogGetSome,2015,630,True,2
PigdogGetSome,2015,250400,True,1
PigdogGetSome,2015,252490,True,2
PigdogGetSome,2015,238960,True,1
PigdogGetSome,2014,105600,True,1
Ppkdoevil,0,226700,False,0
Ppkdoevil,2015,315430,True,2
Ppkdoevil,2014,218470,True,2
Ppkdoevil,0,226700,False,0
Ppkdoevil,2015,315430,True,2
Ppkdoevil,2014,218470,True,2
PikachuBruh,0,252490,True,2
GandalfsMagicwand,2015,730,True,2
GandalfsMagicwand,0,105600,True,1
UZS,2015,304050,True,2
UZS,2014,440,True,2
UZS,0,311210,False,1
UZS,2015,218620,True,2
UZS,2015,342970,True,2
minecraftdude1111,2013,4000,True,2
minecraftdude1111,0,248820,True,1
minecraftdude1111,2014,71250,False,0
minecraftdude1111,2014,238430,True,0
minecraftdude1111,2014,304930,True,2
76561198083176167,0,431240,True,2
76561198083176167,0,730,True,0
34573671264yi,0,222880,True,2
PinkPyroGames,2013,440,True,2
76561198073044894,2014,239660,True,2
76561198073044894,2014,440,True,2
pirateness,2015,730,True,2
pirateness,2014,440,True,2
Pixelqt,0,226700,False,1
Pixelqt,0,254200,True,2
Pixelqt,0,411830,True,2
Pixelqt,2015,105600,True,0
Pixelqt,0,440,True,1
Pixelqt,2014,204360,True,2
Pixelqt,0,275850,True,2
pixeltom,2015,284140,True,2
pixeltom,2013,202170,True,2
pixeltom,2013,231250,True,1
pixeltom,2013,203770,True,0
pixeltom,2013,200510,True,2
pixeltom,2013,91310,True,2
pixeltom,2012,40930,True,2
pixeltom,2012,98800,True,2
pixeltom,2011,7760,True,2
SamuelRowe,2014,252490,True,2
SamuelRowe,2014,270550,True,2
76561198087480152,2015,333930,False,1
76561198087480152,2015,304050,True,1
76561198087480152,2014,236390,True,1
76561198087480152,2014,4000,False,0
pizzahutmanager,2015,333930,True,0
pizzahutmanager,2014,220780,True,2
76561198083439397,2013,212070,True,1
hwarm,2014,244850,True,1
hwarm,0,242860,True,0
76561198118129824,2015,730,True,1
76561198118129824,0,252490,True,1
76561198118129824,0,247430,True,1
Splifz,2015,245620,True,2
Podzoz,2013,300,True,2
Podzoz,2013,4000,True,2
Podzoz,2013,6060,True,1
Podzoz,2014,221100,True,1
notthesemuffins,2014,304650,True,2
PlayerEdu06,2014,24240,True,1
PlayerEdu06,0,252950,True,2
76561198002151678,0,346110,False,2
76561198002151678,0,3730,True,1
76561198002151678,0,10680,True,2
76561198002151678,0,214490,True,2
76561198002151678,0,251570,True,1
76561198094032017,0,105600,True,1
76561198094032017,2015,730,True,0
76561198094032017,2015,440,True,0
76561198094032017,2015,304930,True,2
76561198089541911,0,355960,False,2
76561198089541911,2015,113200,True,2
76561198089541911,2015,570,True,2
76561198089541911,0,266840,True,2
76561198089541911,2014,306830,False,2
76561198089541911,2014,4000,True,2
76561198089541911,2014,222880,False,0
76561198089541911,2014,322070,True,1
76561198093935386,2015,346110,True,1
CJS1337s,2015,730,True,2
Prathik,0,236870,True,2
76561198257410650,0,231430,True,2
76561198257410650,0,260230,True,0
76561198257410650,0,333930,True,2
76561198066636734,2015,4000,True,1
76561198102977568,2015,730,True,1
76561198102977568,2014,219740,True,2
76561198102977568,2014,221100,True,0
TheMightyWharu,2015,730,True,1
TheMightyWharu,2015,271590,False,2
sameinator,2014,214950,True,2
BasqueOG,2015,368230,True,2
BasqueOG,2013,235800,True,2
ProLove,2015,252490,True,1
nerohellgate,2013,224260,True,1
perverthentai,0,730,True,2
sakataalan,2014,304930,True,1
sakataalan,2013,570,True,2
76561198065265998,2015,216150,False,2
76561198065265998,2015,224540,False,0
76561198065265998,2015,208090,True,2
76561198051318970,2014,206190,True,1
76561198014987915,2013,214950,True,1
Hot2DGrill,2015,550,True,2
76561198063159016,2015,274940,True,1
76561198063159016,2015,730,True,2
76561198063159016,2015,275100,True,2
76561198063159016,2015,221100,True,1
murdadar,2014,226700,False,0
murdadar,2014,49520,True,2
murdadar,2013,63380,True,2
76561198083973618,2014,216150,True,2
76561198083973618,2014,200210,False,0
76561198083973618,2015,306020,True,2
76561198042491372,2012,105600,True,0
76561198081203054,0,236390,True,1
Purple_Purgatory,2013,230410,True,2
76561198083565647,2014,42160,True,1
76561198056156998,2014,244850,True,1
76561198056156998,2014,218620,True,1
76561198056156998,2014,6060,True,2
76561198056156998,2014,220200,True,1
76561198056567053,2014,243870,False,2
76561198056567053,2015,417860,True,2
76561198056567053,2015,8870,True,2
76561198056567053,2014,209870,True,1
pixelism,2014,230410,True,1
Pyro_Lizard,2015,211820,True,2
Pystar,2015,291550,True,2
Pystar,2015,322330,True,2
unlivingroy,2014,251060,True,1
unlivingroy,2014,246620,True,2
unlivingroy,2014,730,True,1
donaldqinshihunagditrump,2014,222880,True,1
donaldqinshihunagditrump,2014,218620,True,2
donaldqinshihunagditrump,2014,440,True,2
SSchubert,2015,570,True,2
SSchubert,0,219150,True,1
Kane007,2014,440,True,2
Kane007,2014,304930,True,2
Kane007,2014,570,True,1
iamquik,2014,271290,True,2
ShotgunTheUnicorn,0,467820,True,2
ShotgunTheUnicorn,0,337320,True,1
ShotgunTheUnicorn,0,377160,True,2
ShotgunTheUnicorn,0,427730,True,2
76561198014047236,2014,236390,True,1
76561198058107016,2015,346110,False,2
76561198058107016,2015,244450,True,2
76561198058107016,2015,295110,True,2
76561198058107016,2014,227940,True,2
76561198058107016,2014,24860,True,2
76561198058107016,2014,251060,True,2
76561198058107016,2014,440,True,2
76561198058107016,2014,242760,True,2
76561198058107016,2013,35450,True,2
76561198058107016,2012,33930,True,2
RforRice,2015,284160,True,1
RforRice,2015,271590,True,0
RforRice,0,440,True,1
RforRice,2015,730,True,2
RforRice,2015,232090,False,0
76561198030902728,2014,255420,False,2
RadioactiveWarlord,0,381210,True,2
raelwhiteout,2014,218620,True,0
raelwhiteout,0,107410,True,2
raelwhiteout,0,346110,True,2
raelwhiteout,2015,730,True,1
raelwhiteout,0,440,True,2
raelwhiteout,0,4000,True,2
raelwhiteout,2015,240,True,1
76561198074053059,0,8930,True,1
76561198074053059,2014,4000,True,2
mopoops,0,472060,True,2
mopoops,2015,6060,True,2
AURLNAME,0,221100,True,2
Silentfantasia,0,730,True,2
dark_skeleton,2014,47790,False,0
dark_skeleton,2014,43110,True,2
dark_skeleton,2012,620,True,2
dizioboy,2015,311340,True,2
dizioboy,2015,351790,False,2
dizioboy,2015,282900,True,2
dizioboy,2015,322330,True,0
dizioboy,2013,4000,True,0
76561198052106915,2013,105600,True,2
kukkai_kfz,2015,375960,True,1
kukkai_kfz,2015,218620,True,1
1343534566,2014,440,True,1
1343534566,2014,99900,True,1
1343534566,2014,550,True,2
76561198018100339,2015,252490,True,2
76561198024531364,2015,260430,True,1
76561198024531364,0,275850,True,2
raviyn,2015,212480,True,2
Dyllz,2014,265550,True,2
ravenmusicaus,2015,570,True,2
ravenmusicaus,0,730,True,0
Ravironio,2015,248570,True,2
Rawrimaviking,2013,39510,True,2
76561198075257303,2014,220,True,2
76561197981203305,2013,33980,False,1
76561197981203305,0,410210,False,0
76561197981203305,2015,336380,False,0
76561197981203305,2013,222480,False,0
76561197981203305,2014,219890,True,2
recklesspug,2015,295110,False,2
76561198059867666,2015,440,True,1
kmcca138,2013,8930,True,2
76561198151925003,2015,730,True,1
76561198151925003,2014,4000,True,2
76561198057594218,2015,223490,False,1
76561198057594218,2014,108600,True,2
76561198075983645,0,730,True,0
76561198075983645,2014,4000,True,0
76561198075983645,0,22380,False,1
76561198075983645,0,72850,True,0
76561198075983645,0,259080,False,2
76561198094936736,2014,297120,True,0
76561198094936736,2014,238320,True,2
76561198094936736,2014,239200,False,1
76561198094936736,2014,229580,False,0
76561198094936736,2014,329830,False,0
76561198094936736,2014,305620,True,1
76561198094936736,2014,242760,True,1
76561198094936736,2014,72200,True,2
RedOctopusTent,2014,104900,True,2
Redoxide,2015,292030,True,2
Redoxide,0,413420,True,1
Redoxide,2014,250320,True,2
Redoxide,2012,48700,True,2
76561198020059627,2015,292030,True,2
RED_PRIDE,2014,70000,True,2
RED_PRIDE,2013,212680,True,0
76561198277039934,0,285900,True,1
R4iNy,2014,252490,True,1
R4iNy,2015,274170,False,1
R4iNy,2014,24240,False,1
R4iNy,2013,620,True,1
76561198012040171,2014,34030,True,2
Renegaderade,0,48000,True,2
Renegaderade,0,211420,True,1
Renegaderade,2014,8930,True,2
Renegaderade,2014,57300,True,2
76561198107946315,2014,4000,True,1
76561198055325855,2014,242860,True,2
reservegoalie,2014,7940,True,1
76561198035721155,2014,56400,True,2
76561198035721155,2012,96400,True,2
76561198044557792,0,730,True,2
Revan_Aldrei,2014,233720,True,2
Revan_Aldrei,2014,55230,True,2
Revan_Aldrei,0,22380,True,2
Revan_Aldrei,2015,313371,True,2
Revan_Aldrei,0,215280,True,0
Revan_Aldrei,0,33100,True,2
Revan_Aldrei,2015,250600,True,2
Revan_Aldrei,2014,214560,True,2
Revolver_,0,234140,True,2
revolverace,2015,409160,True,2
revolverace,2015,72850,True,2
revolverace,2012,207610,True,2
revolverace,2011,15700,True,2
76561198011139135,2015,323470,True,1
RexonGOn,2013,33930,True,1
RexonGOn,2013,241540,True,2
de_reyals,0,730,True,2
Matoota,2014,208090,False,0
bigmangina,2015,234530,False,0
bigmangina,0,225540,True,2
76561198088143921,0,242760,True,1
76561198088143921,0,311210,True,1
76561198088143921,0,437220,True,0
76561198088143921,2015,304930,True,1
76561198088143921,2014,262410,True,2
76561198088143921,2014,22300,True,2
pizzaman12,2014,33930,True,1
pizzaman12,0,284160,True,2
pizzaman12,2015,311400,True,2
pizzaman12,2015,730,True,2
pizzaman12,0,291480,False,0
pizzaman12,0,412880,True,2
76561198060295827,2015,390670,True,1
Melancholyaesthetics,0,384190,True,0
Loverin,2015,256290,False,1
Loverin,2015,391540,True,2
Loverin,0,570,True,0
Loverin,2015,206420,True,2
Loverin,2014,230410,True,2
Loverin,2013,245170,True,2
rinco69,0,293260,True,2
rinco69,2014,246420,True,2
76561198104547955,2014,4000,True,2
noidhazbeendetectedno,2014,620,True,1
noidhazbeendetectedno,2014,226700,False,1
hannyp,2013,440,True,2
hannyp,2013,730,True,2
hannyp,2013,550,True,2
hannyp,2013,570,True,1
batugratis,2014,304930,True,1
batugratis,0,4720,True,0
batugratis,2014,730,True,2
batugratis,2014,570,True,1
76561198052479552,2015,271590,True,1
76561198052479552,0,407530,True,0
76561198052479552,2015,252490,True,0
76561198052479552,2015,346110,True,1
76561198052479552,2015,730,True,2
76561198052479552,2014,242760,True,1
76561198052479552,2013,200210,True,1
76561198052479552,2013,204360,True,0
76561198052479552,2012,65800,True,1
76561198077421896,2013,226700,True,1
rixs,0,438680,True,2
3548548564856498484894,2015,239220,True,2
3548548564856498484894,2015,285920,False,0
3548548564856498484894,2015,253250,True,2
3548548564856498484894,2015,105600,True,1
3548548564856498484894,2015,250260,True,0
3548548564856498484894,2015,250500,True,2
NoSwagm8,2015,322330,True,2
NoSwagm8,2015,219740,True,2
NoSwagm8,2014,4000,True,2
NoSwagm8,2014,230410,True,1
76561198072526121,2014,22330,True,2
76561198065900839,2015,402840,True,2
76561198065900839,2015,9900,True,2
76561198065900839,2015,404410,True,2
76561198065900839,0,449980,True,2
76561198065900839,2015,385770,True,2
76561198040603456,2014,225140,True,2
76561198040603456,0,730,True,2
76561198064713620,2014,218230,True,2
76561198064713620,2014,50620,True,1
76561198064713620,0,204530,True,2
76561198064713620,2015,9420,True,2
76561198064713620,2014,301520,True,2
76561198056707717,2014,4000,True,1
76561198056707717,0,730,True,1
76561198101520512,2013,570,True,1
roguejet,0,209870,True,2
roguejet,2014,440,True,1
rogueone3,2014,34330,True,2
rogueone3,2014,214560,True,2
76561198070139450,2015,202090,False,1
rojomojo890,0,236870,True,2
76561198044236862,2014,213670,True,2
TheRealRoLLy,2014,218230,True,2
Roodles,2014,108600,True,2
Roodles,2013,220860,True,2
76561198075973825,2014,230410,True,2
76561198308665434,0,22370,True,2
76561198308665434,0,237850,True,2
76561198308665434,0,358090,True,2
76561198308665434,0,8850,True,2
76561198308665434,0,377160,True,2
76561198308665434,0,7670,True,2
adli15,2013,730,True,2
adli15,2013,440,True,1
76561198050590067,2014,212680,True,0
76561198078909556,2015,369200,False,2
76561198078909556,2014,630,False,1
76561198078909556,0,244630,False,1
76561198078909556,0,383080,True,1
ScoutCounterAttack,2015,730,True,1
ScoutCounterAttack,2015,270550,True,2
ScoutCounterAttack,2015,214420,False,2
76561198092310770,0,72850,True,2
76561198092310770,2015,730,True,0
76561198092310770,0,252950,True,2
76561198092310770,2015,241930,True,2
76561198092310770,2015,311210,True,2
76561198092310770,2015,399790,True,2
jgrulez,2014,234772,True,0
76561198103697364,0,440,True,2
76561198103697364,0,730,True,1
76561198103697364,0,291550,True,2
76561198061851487,2014,243870,True,1
hazixstar,0,346110,True,1
hazixstar,2015,105600,False,2
76561198061679549,2014,570,True,2
ryukahtk,2015,204180,True,1
ryukahtk,2015,314020,False,0
ryukahtk,2014,43160,True,2
76561198195478589,0,440,True,1
76561198195478589,0,730,True,2
76561198195478589,0,240,True,2
76561198195478589,0,360730,True,2
76561198195478589,0,304930,True,2
76561198195478589,0,424280,True,1
76561198195478589,2015,346900,True,1
76561198195478589,2015,4000,False,1
76561198058800703,2015,440,True,2
SuppanutC,0,107410,True,1
76561197977705860,2015,228380,True,2
76561197977705860,2014,241540,True,2
76561197977705860,2013,440,True,2
76561198063241906,2014,8980,True,1
76561198063241906,2014,219150,True,0
76561198063241906,2013,239820,True,2
76561198063241906,2013,203160,True,1
76561198063241906,2013,55230,True,2
76561198063241906,2013,72850,True,2
MrSaberr,2015,10090,True,2
MrSaberr,2015,49520,True,2
MrSaberr,0,330830,True,2
penguiin1,0,219150,True,0
penguiin1,2015,234710,True,2
penguiin1,2015,72850,True,2
penguiin1,2015,94400,True,2
SafetyPinLoL,2014,304930,True,1
SafetyPinLoL,2015,253710,True,2
SafetyPinLoL,0,346110,False,1
SafetyPinLoL,2014,221100,True,0
SafetyPinLoL,0,311210,True,2
SafetyPinLoL,2014,109600,True,2
SafetyPinLoL,2014,238430,True,2
SafetyPinLoL,2014,42160,True,2
SafetyPinLoL,2013,4000,True,1
frogmcvape,2014,12210,True,1
frogmcvape,2013,208480,True,2
SakifX9,2014,238460,True,2
SakifX9,2014,206521,True,2
SakifX9,2014,207250,True,2
SakifX9,2014,307070,True,2
SakifX9,2015,351800,True,1
SakifX9,0,23310,False,1
SakifX9,2014,92800,False,1
SakifX9,0,287700,False,0
SakifX9,2015,368720,True,2
SakifX9,2015,259680,False,0
76561198051644906,2014,730,True,2
76561198051644906,2014,244710,True,2
76561198051644906,2014,34900,True,2
76561198051644906,2014,570,True,2
Hispania,2015,230290,False,2
76561198071873679,0,262060,True,0
icphoton,2014,218620,True,2
SaltySpittoon,2015,251570,True,2
SaltySpittoon,2014,304930,True,2
76561198132392635,2015,55230,False,2
76561198132392635,0,220760,True,2
76561198132392635,2015,208580,True,2
76561198132392635,2015,354500,True,2
76561198132392635,2015,6880,True,0
76561198132392635,2015,24240,True,2
76561198132392635,2015,206420,True,2
76561198048139650,0,242860,True,2
76561198137804149,2015,214420,False,1
76561198058241886,2014,241930,True,1
76561198058241886,2014,49520,True,2
Sam_Slade,0,236390,False,0
Sam_Slade,0,107410,True,1
Sam_Slade,0,359320,False,0
Sam_Slade,0,252950,False,0
Sam_Slade,0,301520,False,1
Sam_Slade,2015,214490,True,0
samham1,2014,239030,True,2
samham1,2013,8930,True,1
samham1,2014,730,True,0
samham1,2014,238010,True,1
samham1,2013,211500,False,0
samham1,2013,8190,True,2
bumpy213,0,730,True,1
76561198067884266,2014,50650,False,2
76561198050680344,2015,218620,False,1
goldderpnerd,0,105600,True,0
76561198068302605,2015,8870,True,2
76561198068302605,2014,45760,True,0
hentaisandysenpai,2014,730,True,1
hentaisandysenpai,2014,55230,True,2
hentaisandysenpai,2015,8930,True,2
hentaisandysenpai,2014,314160,True,2
hentaisandysenpai,2014,24010,False,0
hentaisandysenpai,2015,255710,True,1
KRASA,2014,40100,True,2
KRASA,2014,214950,True,2
KRASA,2014,35450,True,1
KRASA,2014,211820,True,1
KRASA,2014,1250,True,2
S1F,2014,298260,True,2
76561198072904490,2014,440,True,2
76561198058535930,2015,72850,True,1
76561198084357605,2014,570,True,0
SpaghettiNoodles,2013,204360,True,1
76561198073094808,2013,440,True,1
76561198073570262,0,252490,True,0
76561198149898927,0,461560,True,2
76561198149898927,0,391540,True,2
76561198149898927,2015,274190,True,1
76561198036524567,2014,440,True,2
LunkTehHero,2015,386360,True,2
LunkTehHero,2015,399834,True,0
LunkTehHero,2014,248820,True,2
76561198058760041,2015,440,True,2
76561198058760041,2015,353560,True,2
76561198058760041,2015,730,True,2
76561198058760041,2013,72850,True,1
76561198058760041,0,252490,True,2
76561198058760041,2013,214950,True,1
76561198058760041,2012,206500,True,1
76561198058760041,2014,221100,False,1
avh,2015,4000,True,2
Batthew,0,730,True,0
Batthew,0,337000,True,2
Batthew,0,211820,True,2
Batthew,0,275850,False,2
Batthew,2014,319510,True,1
Madkeen,2014,107410,True,1
Madkeen,0,444560,True,1
76561198072676817,2014,304930,True,2
76561198072676817,0,264200,True,0
MegaMario48,2015,293500,True,0
MegaMario48,0,34900,True,0
76561198095481091,2014,206420,True,2
76561198106191230,0,440,True,1
76561198041859916,2014,8930,True,2
goldnugget666,2015,264710,True,2
goldnugget666,2014,244850,True,1
goldnugget666,2015,333930,True,2
goldnugget666,2015,34900,True,2
goldnugget666,2015,293500,True,2
goldnugget666,2015,377160,True,1
76561198013564709,0,275850,False,0
76561198013564709,0,447820,True,2
76561198013564709,0,379720,True,1
76561198013564709,0,364360,False,2
76561198013564709,0,253250,True,2
76561198013564709,2014,242920,True,1
hhhhjhhjjhjh,2015,302670,True,2
hhhhjhhjjhjh,2015,291370,True,1
hhhhjhhjjhjh,2015,316430,False,2
hhhhjhhjjhjh,0,376210,False,2
Scypher406,0,376210,True,2
76561198053314010,2015,72850,True,1
76561198053314010,2015,4700,True,2
76561198053314010,2013,218620,True,2
76561198053314010,0,364360,True,2
76561198053314010,0,7670,True,2
76561198094515883,2014,2450,True,2
DarkestYT,0,433340,True,2
DarkestYT,2015,440,True,2
SeaPotato,2014,236390,False,0
SeaPotato,2014,105600,True,2
